tweet_id,favourit_count,retweet_count
667530908589760512,460,236
667524857454854144,1679,1101
667517642048163840,366,191
667509364010450944,6717,2113
667502640335572993,528,217
667495797102141441,511,267
667491009379606528,527,223
667470559035432960,252,97
667455448082227200,188,59
667453023279554560,306,88
667443425659232256,772,571
667437278097252352,444,235
667435689202614272,303,83
667405339315146752,459,220
667393430834667520,190,54
667369227918143488,359,162
667211855547486208,483,241
667200525029539841,604,260
667192066997374976,380,104
667188689915760640,735,411
667182792070062081,14183,6139
667177989038297088,188,55
667176164155375616,605,461
667174963120574464,237,81
667171260800061440,218,87
667165590075940865,2647,1125
667160273090932737,253,61
667152164079423490,47092,16854
667138269671505920,4544,2181
667119796878725120,324,127
667090893657276420,329,125
667073648344346624,395,122
667070482143944705,82,14
667065535570550784,163,46
667062181243039745,214,53
667044094246576128,182,50
667012601033924608,439,220
666996132027977728,240,92
666983947667116034,2512,971
666837028449972224,801,546
666835007768551424,209,79
666826780179869698,248,94
666817836334096384,504,246
666804364988780544,231,91
666786068205871104,742,479
666781792255496192,377,186
666776908487630848,340,171
666739327293083650,229,64
666701168228331520,423,214
666691418707132416,185,46
666649482315059201,1098,607
666644823164719104,227,78
666454714377183233,506,207
666447344410484738,99,19
666437273139982337,119,47
666435652385423360,160,52
666430724426358785,306,192
666428276349472768,159,81
666421158376562688,309,112
666418789513326592,118,44
666411507551481857,426,318
666407126856765440,103,37
666396247373291520,161,81
666373753744588802,179,87
666362758909284353,753,549
666353288456101888,211,71
666345417576210432,282,130
666337882303524864,190,88
666293911632134144,484,339
666287406224695296,141,63
666273097616637952,167,75
666268910803644416,99,34
666104133288665088,13877,6278
666102155909144576,75,11
666099513787052032,147,64
666094000022159362,158,69
666082916733198337,109,43
666073100786774016,311,154
666071193221509120,140,55
666063827256086533,458,208
666058600524156928,108,56
666057090499244032,282,134
666055525042405380,421,230
666051853826850816,1183,819
666050758794694657,129,56
666049248165822465,103,41
666044226329800704,287,135
666033412701032449,120,43
666029285002620928,124,46
666020888022790149,2491,489
